Index,Angle,Porosity,Surface_Area,Permeability_X
2129,190,42.74902344,2919,8.169918
2130,200,44.03991699,2963,5.716201
2131,210,43.00689697,2914,5.8409357
2132,220,41.95709229,2822,6.7675653
2133,230,41.16973877,2796,6.8344154
2134,240,39.09912109,2717,5.601444
2135,250,39.44549561,2719,6.3518047
2136,260,40.16876221,2954,6.672761
2137,270,40.85083008,2889,6.758047
2138,280,42.69561768,2921,8.935704
2139,290,44.06738281,2969,10.33938
2140,300,42.96875,2917,8.366813
2141,310,41.98760986,2819,8.7368355
2142,320,41.20941162,2781,8.8200245
2143,330,38.98468018,2722,8.457908
2144,340,39.30511475,2723,8.370353
2145,350,40.17333984,2953,8.346756
2146,360,40.86303711,2892,8.730948
2147,0,49.79858398,2539,32.309036
2148,10,50.52642822,2625,26.863861
2149,20,50.24871826,2576,26.269642
2150,30,49.3637085,2627,26.10426
2151,40,49.67346191,2539,25.324993
2152,50,49.22790527,2450,23.42763
2153,60,48.5824585,2372,21.330976
2154,70,49.98931885,2313,12.332984
2155,80,50.49743652,2485,13.107618
2156,90,49.86724854,2501,14.966579
2157,100,50.63476563,2604,15.939205
2158,110,50.2532959,2571,17.05697
2159,120,49.44458008,2617,16.307985
2160,130,49.73602295,2538,18.274061
2161,140,49.31945801,2456,17.481148
2162,150,48.80981445,2366,17.841536
2163,160,50.14343262,2310,24.454737
2164,170,50.49438477,2486,29.053345
2165,180,49.84893799,2498,32.808784
2166,190,50.59509277,2603,26.843811
2167,200,50.19989014,2568,26.290386
2168,210,49.44915771,2623,26.07058
2169,220,49.64599609,2519,25.258587
2170,230,49.27520752,2460,23.54788
2171,240,48.81591797,2364,21.337029
2172,250,50.15258789,2300,11.831833
2173,260,50.5279541,2488,12.826677
2174,270,49.77874756,2536,14.876947
2175,280,50.48828125,2624,15.821841
2176,290,50.19226074,2573,16.907368
2177,300,49.36676025,2633,16.035038
2178,310,49.58496094,2520,17.984503
2179,320,49.18670654,2454,17.273336
2180,330,48.58856201,2370,17.647083
2181,340,49.99542236,2303,23.852459
2182,350,50.53100586,2489,29.072628
2183,360,49.79858398,2539,32.309036
2184,0,50.22735596,2498,29.619055
2185,10,49.60174561,2612,28.151981
2186,20,49.85351563,2532,28.165724
2187,30,50.37689209,2529,28.175577
2188,40,51.26647949,2463,27.258242
2189,50,51.50756836,2374,25.99426
2190,60,50.09765625,2308,24.15327
2191,70,50.6072998,2256,12.647672
2192,80,51.07269287,2419,14.865571
2193,90,50.26092529,2487,16.533012
2194,100,49.68414307,2610,16.511555
2195,110,49.87335205,2528,17.289263
2196,120,50.4119873,2522,16.234911
2197,130,51.27105713,2463,18.23723
2198,140,51.59912109,2380,18.79434
2199,150,50.32501221,2302,17.204247
2200,160,50.76141357,2253,22.449158
2201,170,51.06964111,2420,25.644096
2202,180,50.18920898,2486,29.711596
2203,190,49.58496094,2612,28.09859
2204,200,49.85961914,2525,28.201635
2205,210,50.42114258,2529,28.215929
2206,220,51.222229,2461,27.358591
2207,230,51.60980225,2380,26.164547
2208,240,50.43640137,2290,24.46007
2209,250,50.85296631,2251,11.992937
2210,260,51.13830566,2417,14.589049
2211,270,50.15563965,2497,16.446293
2212,280,49.50408936,2614,16.339863
2213,290,49.84130859,2529,17.166512
2214,300,50.38604736,2536,15.9783745
2215,310,51.21917725,2461,17.931284
2216,320,51.52130127,2374,18.512486
2217,330,50.20904541,2296,17.064167
2218,340,50.69580078,2254,21.96242
2219,350,51.14135742,2418,25.73254
2220,360,50.22735596,2498,29.619055
2221,0,58.46252441,5569,3.9308324
2222,10,59.32312012,5761,3.3786316
2223,20,58.69598389,5916,3.3240669
2224,30,58.79669189,5786,3.2709107
2225,40,59.05761719,5577,3.8813553
2226,50,58.86077881,5534,3.9543986
2227,60,58.22906494,5623,3.9482868
2228,70,58.28552246,5657,4.0794153
2229,80,58.7387085,5574,4.431395
2230,90,58.41674805,5544,4.8280745
2231,100,59.23461914,5758,4.396773
2232,110,58.62731934,5934,4.2053084
2233,120,58.79211426,5782,4.10771
2234,130,58.99963379,5575,4.1795707
2235,140,58.85925293,5532,4.0080056
2236,150,58.27789307,5603,4.0132685
2237,160,58.32519531,5638,3.7966454
2238,170,58.7097168,5557,3.8274438
2239,180,58.44573975,5543,3.953486
2240,190,59.2010498,5751,3.3668802
2241,200,58.61816406,5935,3.2868466
2242,210,58.84399414,5808,3.2687385
2243,220,58.99505615,5587,3.8704038
2244,230,58.7890625,5496,3.948654
2245,240,58.25042725,5606,4.011044
2246,250,58.34503174,5621,4.1213264
2247,260,58.72650146,5575,4.4418554
2248,270,58.48999023,5568,4.7980895
2249,280,59.29107666,5754,4.3881893
2250,290,58.68682861,5917,4.190601
2251,300,58.85009766,5812,4.073023
2252,310,59.05151367,5589,4.1327176
2253,320,58.79211426,5500,3.9878578
2254,330,58.20465088,5626,3.9635923
2255,340,58.30383301,5638,3.7894769
2256,350,58.75701904,5590,3.8198023
2257,360,58.46252441,5569,3.9308324
2258,0,64.7857666,4704,7.965178
2259,10,65.82183838,4814,7.693524
2260,20,65.66467285,4898,7.5805793
2261,30,65.45715332,4903,7.512648
2262,40,65.90423584,4733,7.6902175
2263,50,65.63720703,4774,7.6897883
2264,60,64.67437744,4860,7.5328164
2265,70,64.79034424,4896,7.9401855
2266,80,64.93682861,4766,7.9424996
2267,90,64.73846436,4716,8.073119
2268,100,65.7699585,4807,7.776654
2269,110,65.63262939,4897,7.524288
2270,120,65.45715332,4901,7.725533
2271,130,65.95153809,4727,7.777976
2272,140,65.62347412,4768,7.333759
2273,150,64.64538574,4853,7.043254
2274,160,64.7567749,4902,7.0929055
2275,170,64.97497559,4770,7.387942
2276,180,64.8223877,4724,7.9750743
2277,190,65.80657959,4797,7.7681823
2278,200,65.62652588,4900,7.650717
2279,210,65.52581787,4912,7.5856185
2280,220,65.96832275,4735,7.711274
2281,230,65.52886963,4739,7.6579947
2282,240,64.65301514,4848,7.5348687
2283,250,64.75067139,4882,7.923591
2284,260,64.91699219,4795,7.924699
2285,270,64.86968994,4712,8.069517
2286,280,65.86456299,4804,7.841411
2287,290,65.65551758,4900,7.571036
2288,300,65.52734375,4914,7.675534
2289,310,65.92102051,4741,7.6648617
2290,320,65.5456543,4746,7.3286257
2291,330,64.68353271,4855,7.0815797
2292,340,64.78729248,4874,7.0403876
2293,350,64.87884521,4791,7.2677355
2294,360,64.7857666,4704,7.965178
2295,0,69.25506592,3944,13.045463
2296,10,69.25048828,4090,11.9225645
2297,20,69.20623779,4108,11.30751
2298,30,69.67926025,4052,12.695102
2299,40,69.75250244,4006,12.435169
2300,50,70.0088501,3889,13.024892
2301,60,69.61975098,4018,13.473695
2302,70,68.64929199,4046,13.333699
2303,80,69.02160645,3945,13.264456
2304,90,69.19250488,3948,13.365599
2305,100,69.2779541,4078,13.323208
2306,110,69.2199707,4102,13.443946
2307,120,69.71588135,4044,13.589838
2308,130,69.79827881,4015,13.601265
2309,140,70.00579834,3872,12.870376
2310,150,69.66247559,4004,12.953106
2311,160,68.63708496,4045,12.598036
2312,170,69.05822754,3939,12.67114
2313,180,69.25201416,3948,13.000743
2314,190,69.28405762,4067,11.933848
2315,200,69.18182373,4102,11.388623
2316,210,69.75097656,4070,12.785498
2317,220,69.7769165,4010,12.30733
2318,230,69.85015869,3858,12.831545
2319,240,69.64111328,3999,13.450548
2320,250,68.55621338,4030,13.328206
2321,260,68.96972656,3966,13.4261055
2322,270,69.3145752,3944,13.430346
2323,280,69.26269531,4079,13.40691
2324,290,69.1696167,4108,13.379828
2325,300,69.71588135,4078,13.553364
2326,310,69.73266602,4001,13.507962
2327,320,69.85321045,3877,12.882522
2328,330,69.59991455,4013,13.004309
2329,340,68.57147217,4029,12.621035
2330,350,68.93310547,3972,12.567507
2331,360,69.25506592,3944,13.045463
2332,0,54.06188965,4691,4.577346
2333,10,52.95257568,4838,4.091773
2334,20,52.46276855,4879,3.9597273
2335,30,54.16717529,4769,4.456795
2336,40,54.00543213,4731,4.098623
2337,50,54.06646729,4756,4.3640227
2338,60,54.06036377,4740,4.558275
2339,70,54.17480469,4716,4.3537116
2340,80,53.11737061,4759,4.3845854
2341,90,54.04968262,4699,5.171756
2342,100,52.95715332,4819,4.1393023
2343,110,52.43835449,4858,3.8763819
2344,120,54.20074463,4759,4.2803025
2345,130,53.99169922,4696,4.3526382
2346,140,54.04205322,4764,4.4436955
2347,150,54.07867432,4749,4.3596
2348,160,54.25720215,4710,4.074691
2349,170,53.16009521,4746,4.3420815
2350,180,54.0222168,4691,4.4483647
2351,190,52.99377441,4823,4.002831
2352,200,52.48718262,4844,3.9028876
2353,210,54.17327881,4770,4.4377995
2354,220,53.93829346,4683,4.075153
2355,230,54.01763916,4744,4.391716
2356,240,54.06799316,4760,4.5747395
2357,250,54.22363281,4704,4.4444923
2358,260,53.2699585,4736,4.516241
2359,270,54.03289795,4683,5.182905
2360,280,52.99072266,4842,4.2957706
2361,290,52.51159668,4865,3.960335
2362,300,54.13970947,4780,4.2591934
2363,310,53.95050049,4718,4.3542094
2364,320,54.0435791,4736,4.5380535
2365,330,54.0512085,4751,4.434403
2366,340,54.14276123,4710,4.186685
2367,350,53.22570801,4749,4.4457703
2368,360,54.06188965,4691,4.577346
2369,0,58.94165039,3998,8.669257
2370,10,57.65380859,4215,7.381352
2371,20,57.09838867,4273,6.819213
2372,30,57.97576904,4165,7.224086
2373,40,57.52105713,4125,6.743977
2374,50,58.63952637,4088,7.2660584
2375,60,58.68377686,4055,7.390236
2376,70,59.39178467,3957,8.140386
2377,80,58.36791992,4016,8.061351
2378,90,58.96911621,3998,8.638423
2379,100,57.66296387,4193,7.8788614
2380,110,57.09838867,4261,7.5891695
2381,120,57.93762207,4173,8.005888
2382,130,57.45239258,4113,7.850675
2383,140,58.60748291,4093,8.132238
2384,150,58.66394043,4068,8.27843
2385,160,59.41772461,3963,7.831504
2386,170,58.40301514,4008,8.0761385
2387,180,58.92791748,3998,8.633587
2388,190,57.65533447,4198,7.363495
2389,200,57.10144043,4249,6.7518907
2390,210,57.89794922,4185,7.1521263
2391,220,57.4005127,4099,6.556437
2392,230,58.52508545,4070,7.148839
2393,240,58.61968994,4076,7.2586813
2394,250,59.35058594,3963,7.999851
2395,260,58.46710205,4002,8.065261
2396,270,58.90045166,3998,8.564379
2397,280,57.6461792,4220,7.903406
2398,290,57.10296631,4261,7.539457
2399,300,57.93609619,4177,7.9141817
2400,310,57.46917725,4111,7.8187394
2401,320,58.55865479,4065,8.1489725
2402,330,58.63952637,4063,8.195618
2403,340,59.32769775,3957,7.828838
2404,350,58.43048096,4010,8.116325
2405,360,58.94165039,3998,8.669257
2406,0,61.55395508,3736,11.218589
2407,10,60.77423096,3910,10.227996
2408,20,60.23254395,3895,10.127357
2409,30,61.47460938,3899,10.208649
2410,40,61.88354492,3774,10.056207
2411,50,61.79656982,3870,10.312004
2412,60,61.08703613,3791,10.599674
2413,70,61.13891602,3765,10.142688
2414,80,60.16082764,3837,9.992017
2415,90,61.55853271,3738,11.086366
2416,100,60.78338623,3888,10.931574
2417,110,60.1852417,3888,10.63264
2418,120,61.40136719,3908,10.80797
2419,130,61.78131104,3764,10.708591
2420,140,61.71722412,3874,10.850642
2421,150,61.09466553,3798,10.812144
2422,160,61.15722656,3772,10.78986
2423,170,60.17303467,3830,10.5525875
2424,180,61.48834229,3738,11.202156
2425,190,60.81085205,3892,10.37134
2426,200,60.19287109,3876,10.154336
2427,210,61.42730713,3906,10.232053
2428,220,61.73706055,3751,10.039758
2429,230,61.64245605,3857,10.243675
2430,240,61.12060547,3809,10.588811
2431,250,61.09008789,3778,10.075273
2432,260,60.21270752,3823,10.029415
2433,270,61.48376465,3736,11.109746
2434,280,60.80169678,3914,11.049407
2435,290,60.24017334,3883,10.683218
2436,300,61.50054932,3897,10.852887
2437,310,61.83929443,3761,10.712626
2438,320,61.72180176,3853,10.789383
2439,330,61.11297607,3802,10.728285
2440,340,61.0748291,3771,10.718628
2441,350,60.19897461,3830,10.432057
2442,360,61.55395508,3736,11.218589
2443,0,49.6963501,4172,5.822817
2444,10,48.55957031,4231,4.9584293
2445,20,47.83477783,4201,4.2390165
2446,30,48.84033203,4234,4.2433023
2447,40,50.50201416,4111,4.2521615
2448,50,50.25634766,4171,4.335209
2449,60,50.4486084,4090,4.146924
2450,70,50.45623779,4136,3.8301997
2451,80,49.47662354,4193,3.8476748
2452,90,49.76654053,4176,3.750284
2453,100,48.60534668,4233,3.351199
2454,110,47.93395996,4185,3.6296382
2455,120,48.84338379,4238,4.307993
2456,130,50.56762695,4123,4.4559946
2457,140,50.32348633,4190,4.1529355
2458,150,50.48065186,4106,5.2067447
2459,160,50.49591064,4150,5.4423995
2460,170,49.54071045,4193,5.453183
2461,180,49.7543335,4174,5.9833727
2462,190,48.6328125,4248,5.0317664
2463,200,47.91564941,4201,4.3164573
2464,210,48.82202148,4237,4.3246408
2465,220,50.57067871,4118,4.35121
2466,230,50.32806396,4181,4.4505615
2467,240,50.52185059,4101,4.2054214
2468,250,50.46844482,4149,3.963858
2469,260,49.559021,4184,3.807428
2470,270,49.68414307,4170,3.6458616
2471,280,48.5824585,4248,3.3354125
2472,290,47.81341553,4217,3.5887127
2473,300,48.81896973,4233,4.1741304
2474,310,50.5065918,4106,4.411554
2475,320,50.26092529,4162,3.8031695
2476,330,50.48980713,4085,4.942499
2477,340,50.42724609,4135,5.323157
2478,350,49.49798584,4184,5.286624
2479,360,49.6963501,4172,5.822817
2480,0,55.73120117,3652,10.543974
2481,10,55.49316406,3733,9.886998
2482,20,54.78820801,3621,10.12871
2483,30,55.70220947,3614,10.398856
2484,40,56.65130615,3664,10.484922
2485,50,56.55670166,3619,11.960996
2486,60,55.76019287,3607,11.875388
2487,70,55.27191162,3707,11.030681
2488,80,54.51812744,3791,10.332863
2489,90,55.79528809,3656,10.803902
2490,100,55.50537109,3732,10.403476
2491,110,54.82635498,3625,9.120313
2492,120,55.71899414,3615,10.26064
2493,130,56.69250488,3671,10.475253
2494,140,56.68487549,3626,9.798042
2495,150,55.83343506,3602,9.981922
2496,160,55.29785156,3720,9.239479
2497,170,54.61120605,3789,9.93282
2498,180,55.80444336,3656,10.648255
2499,190,55.56793213,3736,9.904092
2500,200,54.79431152,3628,10.067725
2501,210,55.69763184,3607,10.379654
2502,220,56.66656494,3659,10.334205
2503,230,56.69708252,3616,11.8783
2504,240,55.88989258,3597,11.775582
2505,250,55.2734375,3717,10.924079
2506,260,54.67224121,3794,10.241413
2507,270,55.74035645,3652,10.718446
2508,280,55.5557251,3737,10.375672
2509,290,54.75463867,3624,9.075184
2510,300,55.67932129,3606,10.223199
2511,310,56.62536621,3653,10.545856
2512,320,56.56738281,3608,9.750358
2513,330,55.81665039,3602,10.016377
2514,340,55.24291992,3704,9.217076
2515,350,54.58679199,3796,9.904382
2516,360,55.73120117,3652,10.543974
2517,0,59.26055908,3374,14.001685
2518,10,58.6517334,3455,12.030141
2519,20,58.34197998,3310,12.674235
2520,30,58.25958252,3420,12.976962
2521,40,59.25598145,3388,13.140091
2522,50,58.39385986,3416,13.305113
2523,60,57.13806152,3519,12.695856
2524,70,58.10241699,3447,12.915693
2525,80,57.65228271,3517,12.697209
2526,90,59.27886963,3394,14.471388
2527,100,58.69598389,3453,13.941605
2528,110,58.40301514,3311,13.9480095
2529,120,58.24890137,3422,14.295692
2530,130,59.33227539,3395,14.412557
2531,140,58.47320557,3422,13.459465
2532,150,57.23266602,3507,13.098989
2533,160,58.14208984,3446,11.82999
2534,170,57.75756836,3515,12.695014
2535,180,59.28497314,3392,13.983804
2536,190,58.76159668,3449,12.094501
2537,200,58.3984375,3326,12.673765
2538,210,58.27026367,3421,12.960798
2539,220,59.25445557,3380,13.081995
2540,230,58.43048096,3422,13.283556
2541,240,57.25250244,3508,12.680422
2542,250,58.12072754,3440,12.959222
2543,260,57.81707764,3523,12.677984
2544,270,59.2666626,3372,14.295049
2545,280,58.71734619,3451,13.772962
2546,290,58.33435059,3325,13.849109
2547,300,58.27941895,3419,14.179067
2548,310,59.17816162,3374,14.545501
2549,320,58.34960938,3415,13.316403
2550,330,57.15789795,3520,13.03235
2551,340,58.08105469,3441,11.86437
2552,350,57.71636963,3525,12.568541
2553,360,59.26055908,3374,14.001685
2554,0,41.69464111,3123,3.3417392
2555,10,40.4800415,3239,3.2990725
2556,20,41.20025635,3252,3.3020248
2557,30,42.07000732,3309,3.286219
2558,40,42.81463623,3240,4.352572
2559,50,42.35534668,3171,4.5737996
2560,60,41.61224365,3227,5.315401
2561,70,41.6595459,3219,5.8168535
2562,80,40.64788818,3156,5.861771
2563,90,41.53747559,3124,5.7238545
2564,100,40.49377441,3230,5.4166703
2565,110,41.11022949,3270,5.4913282
2566,120,41.9921875,3301,5.2499485
2567,130,42.82226563,3240,4.691506
2568,140,42.29125977,3171,3.7108135
2569,150,41.62750244,3226,4.080079
2570,160,41.63513184,3235,3.753675
2571,170,40.55633545,3172,3.0782926
2572,180,41.41998291,3119,3.521126
2573,190,40.39459229,3240,3.5319963
2574,200,41.01715088,3283,3.5393245
2575,210,41.88232422,3277,3.5143385
2576,220,42.8527832,3241,4.6016293
2577,230,42.36602783,3174,4.7884574
2578,240,41.63665771,3217,5.374839
2579,250,41.63513184,3229,5.870579
2580,260,40.57769775,3154,5.9571657
2581,270,41.57562256,3118,5.7923837
2582,280,40.38085938,3249,5.4637213
2583,290,41.10717773,3266,5.3558216
2584,300,41.96166992,3283,5.3094187
2585,310,42.84210205,3241,4.809966
2586,320,42.42858887,3174,3.8430765
2587,330,41.61987305,3218,4.077523
2588,340,41.65649414,3213,3.9213495
2589,350,40.67230225,3138,3.1145518
2590,360,41.69464111,3123,3.3417392
2591,0,47.34039307,3133,7.902491
2592,10,46.60797119,3263,7.9899445
2593,20,46.74224854,3208,8.046132
2594,30,47.37091064,3287,8.2482815
2595,40,47.75695801,3212,9.060159
2596,50,46.76055908,3149,9.115729
2597,60,46.41723633,3259,7.9239225
2598,70,46.72241211,3242,7.3198514
2599,80,45.77484131,3139,6.8502064
2600,90,47.26104736,3132,6.8547506
2601,100,46.68121338,3252,6.833506
2602,110,46.69494629,3219,7.7709928
2603,120,47.29309082,3279,8.095529
2604,130,47.80578613,3212,9.106536
2605,140,46.74682617,3146,7.296087
2606,150,46.48132324,3254,7.699426
2607,160,46.74530029,3255,7.5778427
2608,170,45.75042725,3155,7.0843105
2609,180,47.25952148,3131,8.0857115
2610,190,46.58813477,3254,7.962817
2611,200,46.54541016,3233,8.006535
2612,210,47.1206665,3258,8.244108
2613,220,47.73101807,3214,9.124986
2614,230,46.65527344,3149,9.207381
2615,240,46.36535645,3238,8.09824
2616,250,46.65985107,3257,7.3563943
2617,260,45.69244385,3141,7.014732
2618,270,47.33734131,3132,7.061018
2619,280,46.51489258,3265,7.0240636
2620,290,46.59423828,3223,7.7737765
2621,300,47.20001221,3264,8.2513685
2622,310,47.67913818,3214,9.08485
2623,320,46.66748047,3152,7.235481
2624,330,46.29974365,3243,7.595975
2625,340,46.63085938,3244,7.625773
2626,350,45.71838379,3125,7.090634
2627,360,47.34039307,3133,7.902491
2628,0,53.34014893,2863,19.087034
2629,10,52.20794678,3057,13.775493
2630,20,51.60675049,3025,13.443336
2631,30,52.20184326,3073,11.476487
2632,40,52.6550293,2982,10.818645
2633,50,52.04315186,2899,11.585196
2634,60,52.32849121,2960,10.800347
2635,70,54.03137207,2925,11.234612
2636,80,53.36608887,2879,11.870587
2637,90,53.26843262,2866,12.472542
2638,100,52.29644775,3057,12.869766
2639,110,51.60369873,3035,14.203553
2640,120,52.11639404,3060,15.757197
2641,130,52.69775391,2971,17.431858
2642,140,51.96228027,2880,19.674675
2643,150,52.27203369,2960,18.804874
2644,160,53.9352417,2942,19.887865
2645,170,53.29742432,2880,18.730534
